property_id,city,latitude,longitude,rooms,square_meters,floor_value,floor_count,building_type,build_year,centre_distance,listing_type,price
a18050dbfe7d5d4f7818bbc0f383ed1d,szczecin,53.3937676,14.4901395,2.0,52.96,3.0,4.0,blockOfFlats,1980.0,5.74,sale,485000
56924fa8936019dc0c217cdb8611e678,szczecin,53.4820871,14.5425915,2.0,55.19,1.0,2.0,blockOfFlats,2013.0,6.64,sale,629000
4c20c27caf3a2ca8bfd56eed4954ab19,szczecin,53.449854,14.5582909,2.0,47.2,5.0,12.0,blockOfFlats,1979.0,2.95,sale,525000
af3c7f9d3296ca6da3bd2182f94bc127,szczecin,53.42927683,14.53962806,4.0,107.91,3.0,4.0,tenement,1928.0,1.56,sale,765000
3a68679c671baa7274022f7df67f8132,szczecin,53.4350808,14.5587064,3.0,47.55,7.0,10.0,blockOfFlats,1970.0,1.31,sale,495000
8ca6e9c6f1b0dd30393bbc656e6d89b2,szczecin,53.4459302,14.5398173,2.0,48.31,3.0,3.0,tenement,1940.0,2.87,sale,449000
31aab691b6b5241bcffdd34868af9c65,szczecin,53.4441,14.50464,2.0,38.48,1.0,3.0,tenement,1930.0,4.38,sale,489000
f0821f5b96b4f75b3dd3a9c2680c9477,szczecin,53.4269595,14.5379065,5.0,96.62,1.0,4.0,tenement,1930.0,1.58,sale,558600
9df771aa5868e5697695ef9e923e26f7,szczecin,53.39694444,14.52416667,3.0,57.2,8.0,11.0,blockOfFlats,1970.0,3.82,sale,495000
4df3ae2c25564f91a4b97a8bbca2bb00,szczecin,53.3922819,14.4847307,3.0,67.55,1.0,4.0,apartmentBuilding,2021.0,6.12,sale,820000
332ddd82586c43b85d63b6c29617aa92,szczecin,53.491111,14.584167,3.0,75.0,3.0,4.0,blockOfFlats,1990.0,7.68,sale,649000
84fcd99170b142aca500b67fdb21023f,szczecin,53.4377671,14.57533343,3.0,53.46,2.0,3.0,tenement,1935.0,1.86,sale,429999
7e8f6f38bd905b157299c6a37c5fdadb,szczecin,53.404167,14.503333,2.0,51.0,2.0,2.0,blockOfFlats,2014.0,4.38,sale,519000
39a95f47896780ce454f6530b2073453,szczecin,53.4806466,14.5423867,4.0,87.2,2.0,2.0,blockOfFlats,2016.0,6.48,sale,989000
f5cbaaa3d59f789fa8884c12fd8e876f,szczecin,53.4420743,14.4916794,2.0,44.78,3.0,4.0,blockOfFlats,1997.0,5.04,sale,439000
c0aa2c06265d735ec662ac3a8d88a821,szczecin,53.4225062,14.5197328,2.0,38.6,1.0,4.0,blockOfFlats,1980.0,2.73,sale,379000
580d31ab4d0890e1c00730ebd8423548,szczecin,53.46075645,14.59119357,3.0,65.64,2.0,3.0,tenement,1960.0,4.61,sale,359000
809d9039b41ef460a31010536893950b,szczecin,53.4313693,14.54084859,3.0,68.78,3.0,3.0,tenement,1930.0,1.6,sale,630000
fe628dee3a1c01ac3693750c7bd34ffc,szczecin,53.455075,14.5474,2.0,45.89,2.0,4.0,blockOfFlats,1971.0,3.64,sale,405000
e2f10ef2ae63488ff0296bcd09e18e18,szczecin,53.43287621,14.54375267,3.0,60.92,4.0,5.0,tenement,1909.0,1.55,sale,544000
adc757ec8a33dc41da37c6cdf5b8fffd,szczecin,53.4610732,14.5421303,4.0,74.7,3.0,3.0,blockOfFlats,2004.0,4.37,sale,699000
59f957b32345c968284db06e7b0fdd6a,szczecin,53.43287621,14.54375267,2.0,58.76,3.0,3.0,tenement,1930.0,1.55,sale,439000
6fa116dae7da51fa444fb11c73ad1bd5,szczecin,53.43157,14.61499,3.0,65.09,3.0,3.0,tenement,1872.0,3.69,sale,340000
99116bfbc70452d98c0601da72030e5b,szczecin,53.4544498,14.47538608,4.0,59.86,2.0,2.0,blockOfFlats,2005.0,6.64,sale,595000
a855e63386becb4cc97bb3a33120fecf,szczecin,53.4285438,14.5528116,1.0,31.0,2.0,5.0,blockOfFlats,2023.0,0.79,sale,440000
99155024e2811f1f3dc149bab62fdde5,szczecin,53.4486065,14.5718998,2.0,43.0,4.0,4.0,blockOfFlats,1968.0,2.9,sale,456000
eaafa695fef62206fb3184633f44ee7c,szczecin,53.4369384,14.5124057,5.0,113.0,1.0,1.0,blockOfFlats,1940.0,3.55,sale,870000
91594802ab21fe4d40b0d2fc0d2f9c27,szczecin,53.4537377,14.4973373,4.0,63.1,1.0,4.0,blockOfFlats,1977.0,5.4,sale,660000
ad7ba68283f6f8b7261b83be27994dbe,szczecin,53.4585,14.5439,2.0,56.0,2.0,4.0,blockOfFlats,2007.0,4.06,sale,720000
de010f618dbb26cf87c4aed657364c52,szczecin,53.4196764,14.5600333,2.0,40.0,4.0,5.0,apartmentBuilding,2024.0,0.42,sale,476000
dca20e7ae3f25f862f0557ae94f9ebee,szczecin,53.4278,14.5537,3.0,72.33,5.0,6.0,apartmentBuilding,2015.0,0.69,sale,1100000
d212beac027c49d49a97dab043cb2ea0,szczecin,53.40198367,14.52083581,2.0,48.0,1.0,5.0,blockOfFlats,1970.0,3.57,sale,435500
6c52a81e120e63107c48f2357a349a3c,szczecin,53.3761968,14.6858249,3.0,49.7,2.0,4.0,blockOfFlats,1993.0,9.8,sale,529900
67255d7acc4886558300b029701fe84e,szczecin,53.4438433,14.5055732,3.0,66.0,1.0,4.0,blockOfFlats,1960.0,4.32,sale,619000
a67065a8c65b5f80fb90a8a9de86b015,szczecin,53.4482921,14.5374909,2.0,36.5,8.0,11.0,blockOfFlats,1970.0,3.18,sale,364000
f3fbdeea8d6e33adb22ca02e8bae8ee3,szczecin,53.4490931,14.5168436,3.0,88.22,1.0,3.0,blockOfFlats,2000.0,4.09,sale,950000
2d4e1a992e2b98d038140c4dc34a657b,szczecin,53.406153,14.5364872,1.0,29.0,2.0,8.0,apartmentBuilding,2021.0,2.51,sale,400000
7f33bb9d66c4b1cefecfef7c9a516dfb,szczecin,53.4598806,14.5278357,3.0,69.0,4.0,4.0,blockOfFlats,1986.0,4.61,sale,620000
406d25c0a7cfacc91b8c9ae27a487ea9,szczecin,53.445974,14.503241,2.0,41.2,1.0,3.0,blockOfFlats,1910.0,4.57,sale,410000
eea0dbe3b45a359a3e8f97dff7abbb7d,szczecin,53.4438433,14.5055732,3.0,64.0,4.0,4.0,blockOfFlats,1990.0,4.32,sale,690000
57f882cda72b885c950e718ab6fe09b3,szczecin,53.4305,14.5412,2.0,51.21,1.0,5.0,blockOfFlats,2011.0,1.53,sale,579000
019e1d8aa120209d1219430e1f9235af,szczecin,53.4270814,14.495669,2.0,54.0,4.0,4.0,blockOfFlats,1990.0,4.35,sale,549000
176807d481b10752dc66b438f6d38784,szczecin,53.3679515,14.6480244,4.0,92.6,3.0,3.0,blockOfFlats,2000.0,8.45,sale,790000
b645a6eb01da482d2f4f5de493be3fc1,szczecin,53.4376498,14.573637,2.0,35.6,1.0,10.0,blockOfFlats,1969.0,1.79,sale,345000
1a38eb3e26649088b928ecb1317d0a8c,szczecin,53.38007228,14.66314316,3.0,70.8,4.0,4.0,blockOfFlats,1988.0,8.31,sale,579000
da6d953111277e55b3f209db7b8f14ce,szczecin,53.432222,14.555833,3.0,63.4,3.0,3.0,blockOfFlats,2019.0,1.04,sale,790000
0277de884dfd34461fc3bb247faeb2f8,szczecin,53.4421356,14.4847888,4.0,96.0,2.0,2.0,blockOfFlats,1990.0,5.46,sale,650000
b78b06fd4f810b1c1e4c8dfe7dd0dfea,szczecin,53.4245918,14.4830162,4.0,90.1,4.0,4.0,blockOfFlats,1998.0,5.17,sale,799000
1d8d660626a43806a6dd897762c6b19a,szczecin,53.424685,14.5512849,4.0,52.51,6.0,7.0,blockOfFlats,1967.0,0.66,sale,538000
78844717d5c4787d72c783413ccd4cae,szczecin,53.46442294,14.57232149,4.0,76.21,1.0,1.0,blockOfFlats,1960.0,4.62,sale,650000
b5df188160ee40f8aaa819f5b40f7be8,szczecin,53.42632,14.53144,4.0,71.48,3.0,3.0,blockOfFlats,1979.0,1.98,sale,399000
bd4a4a82830fe8a9dd90d8f774324390,szczecin,53.424211,14.559731,2.0,48.0,5.0,5.0,apartmentBuilding,2021.0,0.12,sale,689000
fcc61e2b766feed0af83890559b3d250,szczecin,53.445816,14.549937,4.0,115.0,5.0,6.0,blockOfFlats,1995.0,2.6,sale,988000
3386097fb093424407c6a99dbcacc2b5,szczecin,53.4324083,14.536559,4.0,110.0,1.0,3.0,tenement,1933.0,1.9,sale,699000
85ca245818ab062de02dc435185ca531,szczecin,53.3658813,14.6479702,4.0,74.0,3.0,4.0,blockOfFlats,1990.0,8.61,sale,550000
63b1c45ce3bf1f07029993bee4d7f2ac,szczecin,53.4308373,14.5419351,3.0,70.48,3.0,4.0,tenement,1930.0,1.51,sale,585000
81003ffa139ef405e2d128b00bf56895,szczecin,53.432222,14.555833,3.0,72.21,4.0,4.0,tenement,1930.0,1.04,sale,599000
6f52f82fecea94843985c893c98fae21,szczecin,53.4564804,14.5362301,2.0,45.5,2.0,4.0,blockOfFlats,1987.0,4.03,sale,509000
6d05a01f1cb6ca3926d2c24d2d77fec5,szczecin,53.404182,14.4919196,1.0,29.0,3.0,7.0,apartmentBuilding,2021.0,5.05,sale,392370
8c995145602be3a994e770d25d7d0fbf,szczecin,53.3819008,14.663723,3.0,63.23,2.0,4.0,blockOfFlats,1992.0,8.23,sale,535000
f6df2edb771d36c5ac893de2620c84d5,szczecin,53.404182,14.4919196,1.0,28.74,3.0,3.0,apartmentBuilding,2021.0,5.05,sale,392370
208f9e801a36f87b009de99a6e6f6f1b,szczecin,53.3957668,14.49323273,3.0,54.0,3.0,3.0,blockOfFlats,2016.0,5.44,sale,749000
1a16e05abfd4528dbd3950edebc101a4,szczecin,53.4133,14.5771,5.0,114.08,2.0,4.0,tenement,1930.0,1.55,sale,799000
a155d84ea9987f5ee4dc5db2fffc1af7,szczecin,53.366146,14.6453883,2.0,38.69,1.0,2.0,blockOfFlats,2001.0,8.48,sale,400000
ff8a1272a4a2b0eacbaacb00cea89c7e,szczecin,53.4308358,14.54782731,2.0,62.71,2.0,3.0,tenement,1930.0,1.2,sale,379000
a4dc7f98cd05515e27f86a61c71aa39a,szczecin,53.4264,14.5315,2.0,46.8,4.0,4.0,tenement,1910.0,1.98,sale,399000
7414fd29a251c59c332804ef19369565,szczecin,53.4355193,14.5026346,3.0,58.0,2.0,2.0,tenement,1930.0,4.09,sale,549000
38e50bf684747d7983fbf859b6d01240,szczecin,53.4417959,14.495042,1.0,31.4,1.0,4.0,blockOfFlats,2000.0,4.82,sale,450000
23d683f123aad19a0e406c1cceb61544,szczecin,53.3998064,14.5253275,2.0,47.75,4.0,4.0,blockOfFlats,1970.0,3.53,sale,460000
b3ea6e8dd819166d303286a5cc0a7eb8,szczecin,53.42112891,14.49717235,4.0,72.3,2.0,2.0,blockOfFlats,1930.0,4.23,sale,630000
7589c7fbfd6ab35a299ca523569ccead,szczecin,53.3677182,14.65171745,3.0,65.4,4.0,4.0,blockOfFlats,1997.0,8.63,sale,565000
027758401277ed51608fcac096ec1057,szczecin,53.4261585,14.5468159,3.0,64.0,3.0,5.0,blockOfFlats,1992.0,0.99,sale,570000
5e24933ed27360b5fc848181aa27dde0,szczecin,53.4261585,14.5468159,3.0,78.4,2.0,4.0,apartmentBuilding,2009.0,0.99,sale,1200000
94e2cbed0e303d1965d75cb2ed5b40dc,szczecin,53.4489447,14.5718431,2.0,43.57,1.0,2.0,blockOfFlats,1960.0,2.93,sale,419000
fcc2709dc559b7e1f7290389c42a66bd,szczecin,53.438362,14.5562786,2.0,45.0,2.0,5.0,apartmentBuilding,2000.0,1.69,sale,498000
8d4f7be83561f60aeb72ce2783aa56ce,szczecin,53.432222,14.555833,4.0,99.8,2.0,4.0,tenement,1930.0,1.04,sale,699000
f1b3324b9ff1c9344369459aaadf51f1,szczecin,53.432222,14.555833,4.0,99.8,2.0,4.0,blockOfFlats,1930.0,1.04,sale,699000
029ee650464844cc5c3a409ea28e780d,szczecin,53.4240766,14.5416823,3.0,88.5,2.0,3.0,tenement,1938.0,1.28,sale,610000
8c06e90fcdf94e7b3b402d0aa0413f55,szczecin,53.45786632,14.54201437,3.0,69.5,3.0,7.0,apartmentBuilding,2017.0,4.03,sale,799999
1e622ff31418cda77edb069d869cdd67,szczecin,53.4245655,14.5389757,3.0,76.23,2.0,3.0,tenement,1960.0,1.46,sale,575000
a644ce908afacd84d6e4fde4af19636a,szczecin,53.4563204,14.5821545,3.0,64.1,2.0,3.0,blockOfFlats,1999.0,3.92,sale,570000
a3dfb1925f89570b5c8b757cef6358d3,szczecin,53.42642595,14.5332658,3.0,45.53,1.0,4.0,tenement,1914.0,1.87,sale,539000
fbabc1a7dc849b888b5f619593100a54,szczecin,53.3802512,14.6456636,2.0,52.6,8.0,11.0,blockOfFlats,1989.0,7.39,sale,479000
93332da17d549448bc4f6a51f850ffc5,szczecin,53.432222,14.555833,3.0,73.43,2.0,4.0,tenement,1935.0,1.04,sale,599000
cec933fc883fdcef6e75c2492ed00259,szczecin,53.4438433,14.5055732,1.0,31.4,1.0,4.0,blockOfFlats,2000.0,4.32,sale,450000
29196a513ad7458fa46d9d3b4e39bded,szczecin,53.432222,14.555833,3.0,80.43,3.0,3.0,tenement,1930.0,1.04,sale,460000
1b652bc6e51da2b7be9440c728ac661e,szczecin,53.4293251,14.5521544,5.0,150.0,4.0,5.0,blockOfFlats,1992.0,0.88,sale,940000
93b25d95d6026696ec98cf5cd411051c,szczecin,53.4253099,14.481843,2.0,52.92,4.0,4.0,blockOfFlats,1987.0,5.25,sale,469000
cd6d6d21f888a877d6899911614edcb4,szczecin,53.48374536,14.61031437,3.0,65.09,3.0,4.0,tenement,1930.0,7.46,sale,349000
b884c515d6f1a5ecc06bca4972c0ded8,szczecin,53.4247809,14.5626687,2.0,44.0,2.0,4.0,apartmentBuilding,2021.0,0.19,sale,679000
2c50e85ac5c05ae96c1a3509b86c85ba,szczecin,53.432222,14.555833,4.0,109.43,3.0,4.0,tenement,1920.0,1.04,sale,550000
f8907015af4dcbd15b2250d77a154d77,szczecin,53.4330642,14.5472867,4.0,97.0,1.0,3.0,tenement,1910.0,1.41,sale,620000
af6e35360bf9d8a80a5617649caf5ecc,szczecin,53.37976509,14.65211391,4.0,63.6,4.0,4.0,blockOfFlats,1983.0,7.75,sale,520000
abf7c672d8a505f89ddb0e3a97f1df02,szczecin,53.4372555,14.56494356,2.0,65.56,1.0,4.0,tenement,1930.0,1.56,sale,666000
5d2ee52b74532c866c428141a61c3a5f,szczecin,53.4651155,14.5404132,3.0,58.02,3.0,3.0,blockOfFlats,2012.0,4.83,sale,679000
197b6b8d7ac9c8fcbd0ae36d6e5f3851,szczecin,53.4318317,14.5396127,3.0,81.6,2.0,4.0,tenement,1930.0,1.7,sale,780000
d69d4433ab9fe66e1e20bd7eea4a910d,szczecin,53.4303746,14.5423965,3.0,68.11,3.0,3.0,tenement,1930.0,1.45,sale,487500
f7d1af4672b006e5f119f066deb5d2da,szczecin,53.4453,14.5802,3.0,58.0,3.0,3.0,tenement,1960.0,2.75,sale,599000
21bcb6a6a5aef3668efe58f891ee01ca,szczecin,53.3658,14.6614,2.0,66.0,1.0,4.0,blockOfFlats,2011.0,9.24,sale,595000
a2bd85488bac33efd4b558c5398ba3ca,szczecin,53.46699501,14.53524685,3.0,58.02,3.0,3.0,blockOfFlats,2012.0,5.14,sale,679000
3b471c0d28d758e3fd10ac4ad384b7a0,szczecin,53.45020397,14.56916943,2.0,46.03,3.0,4.0,blockOfFlats,1980.0,3.03,sale,489000
66844cf61a7b21115790469d8573d11f,szczecin,53.4007948,14.532096,4.0,63.56,4.0,4.0,blockOfFlats,1976.0,3.16,sale,540000
cb1760f0a68ba1c6eebb48329bf914b4,szczecin,53.4373684,14.5688315,4.0,75.0,2.0,3.0,tenement,1940.0,1.64,sale,450000
29503118e25894b2c49b9421fb7c4586,szczecin,53.43317534,14.48498011,4.0,84.53,3.0,5.0,blockOfFlats,2018.0,5.15,sale,1150000
3ab52c0b58e333ad586784f0b293d859,szczecin,53.45348989,14.55354767,2.0,47.2,8.0,10.0,blockOfFlats,1985.0,3.38,sale,465000
79a2d527db12f6c22bfc9e7e64df6469,szczecin,53.4348359,14.5488644,3.0,89.6,4.0,4.0,tenement,1930.0,1.5,sale,580000
df31b4b07bf438ecb52d8c4587e674a3,szczecin,53.36748074,14.65576172,3.0,63.0,9.0,10.0,blockOfFlats,1990.0,8.84,sale,499000
914f9900ef543c1d22815877b3969dee,szczecin,53.38163495,14.65851463,4.0,78.45,1.0,4.0,blockOfFlats,1985.0,7.96,sale,650000
ef5e30517703515f469521fe1ab11254,szczecin,53.48527652,14.58560943,3.0,74.41,1.0,2.0,apartmentBuilding,2017.0,7.07,sale,749000
47793d851954522a38284e1e89301b70,szczecin,53.432222,14.555833,4.0,97.0,1.0,3.0,tenement,1900.0,1.04,sale,620000
4f231264a4fdf05f8aa9f61fa5530508,szczecin,53.4580702,14.5429308,2.0,49.42,5.0,8.0,blockOfFlats,2019.0,4.04,sale,599999
5df8034db49d88c962f471970036e658,szczecin,53.4314192,14.5342442,3.0,70.95,2.0,4.0,tenement,1889.0,1.98,sale,449000
7cd03b8c4b62e3e5c52db3e98b9c81f5,szczecin,53.3923274,14.48403168,2.0,39.0,4.0,4.0,blockOfFlats,2020.0,6.16,sale,569000
85ad1a739d9d463d1cce9f9017db6457,szczecin,53.44025432,14.52685261,2.0,54.39,1.0,3.0,blockOfFlats,1970.0,2.94,sale,499000
11a55eb880e92c4853e140c5508eaee1,szczecin,53.431159,14.536018,3.0,79.47,1.0,4.0,tenement,1936.0,1.86,sale,489000
97dd332011fd38992a56de3af2287c97,szczecin,53.3665384,14.65676594,4.0,82.0,8.0,10.0,blockOfFlats,1980.0,8.96,sale,649000
fabb5309ba063e25e0cd15bf503bc51a,szczecin,53.48183195,14.60919681,3.0,65.09,3.0,3.0,tenement,1873.0,7.24,sale,349000
f139c7b9d5f35f3f87c53deab485951d,szczecin,53.4285438,14.5528116,2.0,52.0,2.0,3.0,tenement,1930.0,0.79,sale,450000
4bdd47b63216281af9eab0b68f23f7d5,szczecin,53.3946899,14.5239117,3.0,66.2,3.0,3.0,blockOfFlats,2005.0,4.03,sale,699000
7e89a490bc68cab8d4e5bd78f09536c6,szczecin,53.4340626,14.5432423,4.0,114.37,1.0,3.0,tenement,1900.0,1.67,sale,649000
265500cdf1fb01b35d1c8358ab9fe27d,szczecin,53.44005,14.528825,4.0,98.26,3.0,4.0,tenement,1940.0,2.82,sale,725000
fb0a4d15018bba9946a4cacadebf7ceb,szczecin,53.4205904,14.5472281,2.0,46.15,1.0,3.0,tenement,1960.0,0.96,sale,429000
29a3db062b4436aea1dce0f22b03db9f,szczecin,53.431159,14.536018,4.0,80.0,4.0,4.0,tenement,1936.0,1.86,sale,640000
c29ef7c82e3a076712791a3047d141e7,szczecin,53.427881,14.5340819,4.0,76.64,4.0,4.0,tenement,1907.0,1.85,sale,650000
481a9cda2e8dc7fdbd89a88b15326015,szczecin,53.3787488,14.6518543,3.0,53.0,1.0,4.0,blockOfFlats,1983.0,7.81,sale,539000
4663ae9cb78ac9b9d5aac287b32dacdc,szczecin,53.45231428,14.56748032,2.0,29.0,3.0,4.0,blockOfFlats,1970.0,3.24,sale,330000
9a109f62dabdf6c4b5802bfe94fbfce4,szczecin,53.428611,14.5025,3.0,70.3,9.0,11.0,blockOfFlats,1988.0,3.92,sale,649000
bc369927fa0faa60a3019bac3381db5d,szczecin,53.465463,14.5932507,4.0,91.0,2.0,4.0,blockOfFlats,1932.0,5.14,sale,512000
ae2a9c5c03b8e7658e635189d0c1addc,szczecin,53.41078952,14.51008892,3.0,75.33,1.0,2.0,apartmentBuilding,2020.0,3.65,sale,999000
37d11244ef3d7e19ec2593aa19e16477,szczecin,53.42840215,14.54091576,3.0,96.16,2.0,4.0,tenement,1895.0,1.44,sale,660000
630512325d80029a5d6fcdabfdcae200,szczecin,53.4339996,14.542946,2.0,65.0,1.0,3.0,tenement,1870.0,1.68,sale,565000
6847695eea5699536239e673b197dc3b,szczecin,53.367102,14.646063,3.0,64.65,3.0,4.0,blockOfFlats,2000.0,8.43,sale,585000
2e495a7ace8d24b7a62df0c6784a9e25,szczecin,53.457778,14.5825,4.0,87.6,4.0,4.0,blockOfFlats,2010.0,4.08,sale,766000
65cf0197f8ae1104030f914a7f52f9a0,szczecin,53.43346936,14.55104828,3.0,51.5,3.0,4.0,tenement,1930.0,1.3,sale,509000
f04d3a8d27c3fb63bdf1bca8693056cb,szczecin,53.4476,14.56,3.0,72.07,1.0,1.0,tenement,1920.0,2.69,sale,539000
52618885798abadbecfca4e013554c4c,szczecin,53.379325,14.632587,2.0,53.0,1.0,1.0,tenement,1920.0,6.82,sale,429000
b50d6038c250d75fe3462e5d42e62af7,szczecin,53.43232255,14.56468369,2.0,52.14,3.0,4.0,blockOfFlats,1954.0,1.02,sale,469000
51003d875b8910b10d8547838dc6e9c6,szczecin,53.37787041,14.65629097,3.0,56.2,4.0,11.0,blockOfFlats,1980.0,8.1,sale,529000
5183f6f75f5d759d2be911e3056f98c7,szczecin,53.43778659,14.55334042,3.0,46.16,10.0,11.0,blockOfFlats,1967.0,1.68,sale,515000
69f670b1c204b7cedae42d9d0a5b10cb,szczecin,53.4285438,14.5528116,2.0,46.06,1.0,4.0,blockOfFlats,1976.0,0.79,sale,530000
b5553dfe24e2f252230b1045d3c95cab,szczecin,53.48183195,14.60919681,3.0,69.76,3.0,4.0,tenement,1872.0,7.24,sale,349000
44157b081b5ed80c0599cbbc419dc942,szczecin,53.3963082,14.6720877,2.0,50.2,3.0,4.0,blockOfFlats,1994.0,7.96,sale,415000
402d6b0ff1c84434185b93f9d16115a4,szczecin,53.4197,14.5484,2.0,26.79,5.0,5.0,tenement,1930.0,0.93,sale,430000
6322e526dd7b3d40e5410a384d3ffc0f,szczecin,53.3921376,14.4861837,2.0,40.0,4.0,4.0,blockOfFlats,2020.0,6.05,sale,569000
bcc1e3d3541b3c90929f10456c11419a,szczecin,53.432222,14.555833,4.0,84.8,1.0,4.0,blockOfFlats,1990.0,1.04,sale,599000
cfbec02255a4b78e4419ec58b625ecfc,szczecin,53.43346936,14.55104828,2.0,28.5,1.0,4.0,blockOfFlats,1980.0,1.3,sale,309000
ee5b2bd909f0fe2c0323c47589f995c4,szczecin,53.43157,14.61499,4.0,80.49,3.0,3.0,tenement,1920.0,3.69,sale,420000
4e497b76b72f565a20cd5aff16b4b9cf,szczecin,53.4241661,14.5415774,3.0,91.03,3.0,4.0,tenement,1930.0,1.29,sale,599000
ae697cc35f7dade84d168d6fbf907392,szczecin,53.4269595,14.5379065,2.0,48.05,3.0,3.0,tenement,1939.0,1.58,sale,330000
a8f33c3bf9461849f1b8914b9ab7c3cd,szczecin,53.4479979,14.5520446,3.0,60.0,1.0,4.0,tenement,1930.0,2.8,sale,485000
4fd74e394f0cfe9aa5304c9c8bd20f59,szczecin,53.4339996,14.542946,4.0,80.0,3.0,3.0,tenement,1910.0,1.68,sale,420000
1dc12f777eaa3901b9468219f0323671,szczecin,53.4384751,14.5639265,2.0,48.0,2.0,4.0,blockOfFlats,1974.0,1.69,sale,510000
e22d9a5cd089ee6de2ea822bf1a309d8,szczecin,53.4231443,14.5383887,1.0,32.4,3.0,6.0,apartmentBuilding,2012.0,1.5,sale,485000
a60c609b498d92aacce2b5f37b15b949,szczecin,53.4285438,14.5528116,3.0,59.81,3.0,4.0,blockOfFlats,1980.0,0.79,sale,475000
f5f98bac48f3b53fbce2fa14054014c8,szczecin,53.42632,14.53144,5.0,90.96,3.0,4.0,tenement,1930.0,1.98,sale,615000
369f6068e1d0c1eee4e011c0c1b9ce73,szczecin,53.4273184,14.543117,3.0,74.9,4.0,4.0,tenement,1930.0,1.26,sale,369000
8c67fa4e92dc30f8d1e72e40ef5dfc2f,szczecin,53.432222,14.555833,3.0,86.0,4.0,4.0,tenement,1940.0,1.04,sale,579000
2e991666e17a3b18f9b68e09a42aa2ce,szczecin,53.39495732,14.6688986,3.0,54.5,2.0,4.0,blockOfFlats,1967.0,7.82,sale,500000
9fa33ca4ad8b9e472e65f879bb17c056,szczecin,53.3792231,14.6621816,3.0,63.5,4.0,4.0,blockOfFlats,1987.0,8.32,sale,489000
88c7bfba4f274194d1bcb238550e1eb5,szczecin,53.43241105,14.5387773,2.0,40.63,1.0,4.0,tenement,1930.0,1.78,sale,449000
594c3b832802e144d0fa4212a6d083d8,szczecin,53.38222682,14.63242214,2.0,53.0,1.0,1.0,blockOfFlats,1918.0,6.59,sale,429000
d654d4a897757b8f764ee97691623c35,szczecin,53.38012545,14.63121347,2.0,53.0,1.0,1.0,blockOfFlats,1918.0,6.7,sale,529000
4365f58fca83a4a6997d4d5b6a8829e4,szczecin,53.4290868,14.5409901,2.0,57.0,4.0,4.0,tenement,1920.0,1.47,sale,450300
7f468fecd1fce992e83442a0cb6b3da6,szczecin,53.4294606,14.5520172,2.0,66.0,2.0,3.0,tenement,1950.0,0.9,sale,569000
ee095d04e51bfc46c495b7304c351141,szczecin,53.42742869,14.53226104,4.0,103.0,3.0,4.0,tenement,1920.0,1.95,sale,798000
7453d56fb299f0b9e63e60b182878583,szczecin,53.4269595,14.5379065,4.0,103.0,3.0,4.0,tenement,1900.0,1.58,sale,772500
cd84b8661d69c6b3962187688a8c8697,szczecin,53.4133,14.5771,2.0,51.0,2.0,4.0,blockOfFlats,1960.0,1.55,sale,399000
08a8fee930707cc7438bdbc00dfac02d,szczecin,53.4421118,14.5285499,5.0,94.03,2.0,4.0,tenement,1930.0,2.99,sale,850000
c08790c320d8899996c16ac5847cc9d0,szczecin,53.445816,14.549937,2.0,61.38,3.0,4.0,tenement,1940.0,2.6,sale,520000
ff8322ae530a96265cc4bae7bdab700b,szczecin,53.39092795,14.67734809,2.0,57.0,1.0,2.0,blockOfFlats,1970.0,8.52,sale,419000
baa4ac77c9ce6277fe508d4a396292b7,szczecin,53.432222,14.555833,3.0,77.98,3.0,3.0,tenement,1927.0,1.04,sale,649000
6b08caf4a58be3d4b6ddb7015e797dd4,szczecin,53.432222,14.555833,2.0,46.12,4.0,4.0,tenement,1920.0,1.04,sale,449000
a379b7fe2d49785a54793cedb32dc6c6,szczecin,53.4269595,14.5379065,4.0,76.04,1.0,3.0,tenement,1900.0,1.58,sale,540000
faeabbdcf18de2405f01f9a516c5dea1,szczecin,53.432222,14.555833,4.0,80.25,3.0,4.0,tenement,1920.0,1.04,sale,480000
f3d2de2f4ea3d75563cd8fa6ce4ee0c6,szczecin,53.3892225,14.6906469,2.0,57.0,1.0,2.0,blockOfFlats,1975.0,9.4,sale,419000
f46cbedb92fd034e0a084122df92badb,szczecin,53.4290868,14.5409901,4.0,107.0,3.0,3.0,tenement,1935.0,1.47,sale,765000
6d8183ed4f03c1d6ee0788ac8b991537,szczecin,53.4314192,14.5342442,3.0,89.8,3.0,3.0,tenement,1930.0,1.98,sale,649000
c7ab81902b6dcf0a9a7c9bca7c67b656,szczecin,53.4269595,14.5379065,5.0,106.97,3.0,4.0,tenement,1930.0,1.58,sale,630000
b9d9d2247486d66168f378fe9cf83fcd,szczecin,53.46560024,14.54153863,4.0,96.06,3.0,3.0,blockOfFlats,2009.0,4.87,sale,825000
4fb44bc4114e8cc1c112d0c614de86d4,szczecin,53.48177215,14.54931761,5.0,84.15,1.0,1.0,blockOfFlats,2017.0,6.54,sale,879000
61a66839c6daa632db44b6bd6559b599,szczecin,53.455075,14.5474,3.0,75.44,1.0,4.0,blockOfFlats,1940.0,3.64,sale,439000
7ec1e260b3f3985259ec7626756775c0,szczecin,53.43241105,14.5387773,4.0,89.57,1.0,4.0,tenement,1930.0,1.78,sale,790000
